# lambda(cm-1) eta(cm-1) DG(cm-1) Exact(ps-1) HT(ps-1) ST(ps-1) Marcus(ps-1) Exact/Marcus HT/Marcus ST/Marcus ln(Exact/Marcus) ln(HT/Marcus) ln(ST/Marcus)
    1.32162073E+01    5.45559478E+01    0.00000000E+00    1.41645116E+01    1.42303322E+01    1.01072417E+01    1.12680527E+01    1.25705054E+00    1.26289188E+00    8.96982110E-01    2.28768132E-01    2.33404230E-01   -1.08719361E-01
    1.32162073E+01    5.45559478E+01    1.05263158E+02    2.99105740E+00    2.98201427E+00    4.61738514E+00    4.25580066E+00    7.02818961E-01    7.00694066E-01    1.08496274E+00   -3.52655943E-01   -3.55683913E-01    8.15456439E-02
    1.32162073E+01    6.95192796E+01    0.00000000E+00    1.51993130E+01    1.52829939E+01    9.85356152E+00    1.12680527E+01    1.34888551E+00    1.35631190E+00    8.74468891E-01    2.99278703E-01    3.04769175E-01   -1.34138559E-01
    1.32162073E+01    6.95192796E+01    1.05263158E+02    2.71841447E+00    2.70748563E+00    4.67971061E+00    4.25580066E+00    6.38755122E-01    6.36187135E-01    1.09960757E+00   -4.48234118E-01   -4.52262521E-01    9.49533575E-02
    1.32162073E+01    8.85866790E+01    0.00000000E+00    1.66779020E+01    1.67841096E+01    9.56006195E+00    1.12680527E+01    1.48010508E+00    1.48953063E+00    8.48421837E-01    3.92113083E-01    3.98461055E-01   -1.64377318E-01
    1.32162073E+01    8.85866790E+01    1.05263158E+02    2.42705099E+00    2.41447107E+00    4.74308415E+00    4.25580066E+00    5.70292451E-01    5.67336505E-01    1.11449866E+00   -5.61605977E-01   -5.66802669E-01    1.08404674E-01
    1.32162073E+01    1.12883789E+02    0.00000000E+00    1.87868682E+01    1.89213286E+01    9.22670243E+00    1.12680527E+01    1.66726840E+00    1.67920130E+00    8.18837354E-01    5.11186601E-01    5.18318261E-01   -1.99869806E-01
    1.32162073E+01    1.12883789E+02    1.05263158E+02    2.12892688E+00    2.11522144E+00    4.80288465E+00    4.25580066E+00    5.00241212E-01    4.97020799E-01    1.12855019E+00   -6.92664874E-01   -6.99123405E-01    1.20933791E-01
    1.32162073E+01    1.43844989E+02    0.00000000E+00    2.17569364E+01    2.19265946E+01    8.85568914E+00    1.12680527E+01    1.93085150E+00    1.94590807E+00    7.85911230E-01    6.57961095E-01    6.65728743E-01   -2.40911432E-01
    1.32162073E+01    1.43844989E+02    1.05263158E+02    1.83441288E+00    1.82031754E+00    4.85310026E+00    4.25580066E+00    4.31038252E-01    4.27726222E-01    1.14034952E+00   -8.41558440E-01   -8.49271956E-01    1.31334815E-01
